,avg_unemployment,survey_year,Outcome,number_of_internships,primary_major,Gender,primary_college,Outcome_binary,Total Unique Fairs Attended,total_apps,Educations Cumulative Gpa,ipp_flag,Internship_binary,binary_cont_education,binary_still_looking,fairs_above_avg,apps_above_avg,Appointment_Count,appointment_binary
5987,4.0,2024,Working,2,Applied Statistics,Female,College and Graduate School of Arts & Sciences,1,28,220,3.6,0,1,0,0,1,1,1.0,1
5988,4.0,2024,Not Seeking,0,Education - Youth & Social Innovation,Female,School of Education and Human Development,0,0,2,3.7,0,0,0,0,0,0,0.0,0
5989,4.0,2024,Not Seeking,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,1,0,,0,0,0,0,0,0,0.0,0
5990,4.0,2024,Still Looking,0,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,11,39,,0,0,0,1,1,0,11.0,1
5991,4.0,2024,Working,2,Engineering - Mechanical & Aerospace Engineering,Female,School of Engineering & Applied Science,1,3,56,,0,1,0,0,1,1,0.0,0
5992,4.0,2024,Working,1,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,1,24,3.84,0,1,0,0,0,0,0.0,0
5993,4.0,2024,Still Looking,2,Education - Elementary Education,Female,School of Education and Human Development,0,1,0,,0,1,0,1,0,0,0.0,0
5994,4.0,2024,Continuing Education,0,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,0,1,39,,0,0,1,0,0,0,1.0,1
5995,4.0,2024,Continuing Education,0,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,0,1,39,3.7,0,0,1,0,0,0,1.0,1
5996,4.0,2024,Continuing Education,0,English,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
5997,4.0,2024,Still Looking,1,Linguistics,Male,College and Graduate School of Arts & Sciences,0,0,8,,0,1,0,1,0,0,0.0,0
5998,4.0,2024,Working,2,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,1,23,,0,1,0,0,0,0,8.0,1
5999,4.0,2024,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,2,93,4.0,0,1,0,0,1,1,0.0,0
6000,4.0,2024,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,2,93,3.7,0,1,0,0,1,1,0.0,0
6001,4.0,2024,Working,0,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,3.8,0,0,0,0,0,0,1.0,1
6002,4.0,2024,Working,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,9,70,,0,1,0,0,1,1,0.0,0
6003,4.0,2024,Continuing Education,3,History,Male,College and Graduate School of Arts & Sciences,0,0,6,,0,1,1,0,0,0,0.0,0
6004,4.0,2024,Continuing Education,1,Education - Kinesiology,Male,School of Education and Human Development,0,0,0,,0,1,1,0,0,0,2.0,1
6005,4.0,2024,Working,3,Education - Elementary Education,Female,School of Education and Human Development,1,1,5,,0,1,0,0,0,0,0.0,0
6006,4.0,2024,Working,3,Education - Special Education,Female,School of Education and Human Development,1,1,0,4.12,0,1,0,0,0,0,0.0,0
6007,4.0,2024,Working,3,Education - Special Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
6008,4.0,2024,Still Looking,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,3,40,2.64,0,0,0,1,1,0,6.0,1
6009,4.0,2024,Still Looking,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,3,40,3.52,0,0,0,1,1,0,6.0,1
6010,4.0,2024,Still Looking,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,3,40,3.65,0,0,0,1,1,0,6.0,1
6011,4.0,2024,Working,3,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,1,127,4.6,0,1,0,0,0,1,0.0,0
6012,4.0,2024,Working,3,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,1,127,3.7,0,1,0,0,0,1,0.0,0
6013,4.0,2024,Working,1,Engineering - Materials Science & Engineering,Male,School of Engineering & Applied Science,1,0,3,3.65,0,1,0,0,0,0,0.0,0
6014,4.0,2024,Still Looking,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,10,49,,0,0,0,1,1,1,0.0,0
6015,4.0,2024,Still Looking,1,Psychology,Female,College and Graduate School of Arts & Sciences,0,4,92,,0,1,0,1,1,1,2.0,1
6016,4.0,2024,Working,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,6,38,,0,1,0,0,1,0,3.0,1
6017,4.0,2024,Continuing Education,3,Economics,Male,College and Graduate School of Arts & Sciences,0,0,40,3.7,1,1,1,0,0,0,0.0,0
6018,4.0,2024,Continuing Education,3,Economics,Male,College and Graduate School of Arts & Sciences,0,0,40,,1,1,1,0,0,0,0.0,0
6019,4.0,2024,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,2,4,3.6,0,1,0,0,1,0,0.0,0
6020,4.0,2024,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,2,4,3.95,0,1,0,0,1,0,0.0,0
6021,4.0,2024,Continuing Education,3,Biology,Female,College and Graduate School of Arts & Sciences,0,0,82,,0,1,1,0,0,1,0.0,0
6022,4.0,2024,Working,1,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,5,105,3.6,0,1,0,0,1,1,0.0,0
6023,4.0,2024,Working,1,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,5,105,4.4,0,1,0,0,1,1,0.0,0
6024,4.0,2024,Military,0,Astronomy,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,0,0,0,0.0,0
6025,4.0,2024,Still Looking,1,Data Science,Male,School of Data Science,0,3,15,3.8,0,1,0,1,1,0,1.0,1
6026,4.0,2024,Still Looking,1,Data Science,Male,School of Data Science,0,3,15,3.5,0,1,0,1,1,0,1.0,1
6027,4.0,2024,Continuing Education,2,Mathematics,Female,College and Graduate School of Arts & Sciences,0,1,18,3.71,0,1,1,0,0,0,0.0,0
6028,4.0,2024,Working,2,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,2,334,,0,1,0,0,1,1,1.0,1
6029,4.0,2024,Fellowship,0,Astronomy,Female,College and Graduate School of Arts & Sciences,0,2,21,,0,0,0,0,1,0,3.0,1
6030,4.0,2024,Still Looking,0,History,Male,College and Graduate School of Arts & Sciences,0,0,1,,0,0,0,1,0,0,0.0,0
6031,4.0,2024,Still Looking,0,Biology,Male,College and Graduate School of Arts & Sciences,0,0,6,,0,0,0,1,0,0,0.0,0
6032,4.0,2024,Still Looking,2,Computer Science,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,1,0,1,0,0,0.0,0
6033,4.0,2024,Still Looking,2,Data Science,Male,School of Data Science,0,2,11,,0,1,0,1,1,0,0.0,0
6034,4.0,2024,Continuing Education,2,Engineering - Chemical Engineering,Female,School of Engineering & Applied Science,0,3,6,3.96,0,1,1,0,1,0,0.0,0
6035,4.0,2024,Working,0,Psychology,Female,College and Graduate School of Arts & Sciences,1,0,23,3.38,0,0,0,0,0,0,0.0,0
6036,4.0,2024,Working,0,Engineering - Materials Science & Engineering,Female,School of Engineering & Applied Science,1,0,9,,0,0,0,0,0,0,0.0,0
6037,4.0,2024,Continuing Education,0,Psychology,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
6038,4.0,2024,Working,1,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,1,3,33,,0,1,0,0,1,0,0.0,0
6039,4.0,2024,Still Looking,1,Spanish,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,0,1,0,0,1.0,1
6040,4.0,2024,Still Looking,3,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,12,550,3.6,0,1,0,1,1,1,0.0,0
6041,4.0,2024,Working,0,History,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
6042,4.0,2024,Continuing Education,2,Chemistry,Female,College and Graduate School of Arts & Sciences,0,1,0,,0,1,1,0,0,0,0.0,0
6043,4.0,2024,Working,0,Biology,Female,College and Graduate School of Arts & Sciences,1,0,57,3.71,0,0,0,0,0,1,0.0,0
6044,4.0,2024,Working,0,Biology,Female,College and Graduate School of Arts & Sciences,1,0,57,,0,0,0,0,0,1,0.0,0
6045,4.0,2024,Continuing Education,0,History,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
6046,4.0,2024,Working,3,Computer Science,Female,College and Graduate School of Arts & Sciences,1,26,86,3.8,0,1,0,0,1,1,0.0,0
6047,4.0,2024,Continuing Education,2,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,236,3.81,1,1,1,0,0,1,1.0,1
6048,4.0,2024,Continuing Education,2,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,236,3.92,1,1,1,0,0,1,1.0,1
6049,4.0,2024,Working,1,Engineering - Chemical Engineering,Male,School of Engineering & Applied Science,1,4,26,,0,1,0,0,1,0,0.0,0
6050,4.0,2024,Working,1,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,5,635,3.54,0,1,0,0,1,1,6.0,1
6051,4.0,2024,Working,1,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,5,635,,0,1,0,0,1,1,6.0,1
6052,4.0,2024,Working,0,Education - Elementary Education,Female,School of Education and Human Development,1,1,12,,0,0,0,0,0,0,0.0,0
6053,4.0,2024,Still Looking,1,Environmental Sciences,Male,College and Graduate School of Arts & Sciences,0,0,0,3.69,0,1,0,1,0,0,0.0,0
6054,4.0,2024,Still Looking,1,Environmental Sciences,Male,College and Graduate School of Arts & Sciences,0,0,0,3.83,0,1,0,1,0,0,0.0,0
6055,4.0,2024,Working,0,Education - Curriculum & Instruction,Female,School of Education and Human Development,1,0,0,,0,0,0,0,0,0,0.0,0
6056,4.0,2024,Still Looking,0,Psychology,Male,College and Graduate School of Arts & Sciences,0,0,3,3.97,0,0,0,1,0,0,0.0,0
6057,4.0,2024,Still Looking,0,Psychology,Male,College and Graduate School of Arts & Sciences,0,0,3,4.38,0,0,0,1,0,0,0.0,0
6058,4.0,2024,Continuing Education,1,Media Culture & Technology,Female,College and Graduate School of Arts & Sciences,0,0,9,,0,1,1,0,0,0,0.0,0
6059,4.0,2024,Still Looking,0,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,4,62,,0,0,0,1,1,1,0.0,0
6060,4.0,2024,Continuing Education,2,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,3,23,3.94,1,1,1,0,1,0,0.0,0
6061,4.0,2024,Working,3,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,3,0,,0,1,0,0,1,0,0.0,0
6062,4.0,2024,Continuing Education,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
6063,4.0,2024,Working,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,10,257,3.76,0,1,0,0,1,1,8.0,1
6064,4.0,2024,Continuing Education,0,Psychology,Male,College and Graduate School of Arts & Sciences,0,0,3,,0,0,1,0,0,0,0.0,0
6065,4.0,2024,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,186,4.0,0,1,0,0,0,1,0.0,0
6066,4.0,2024,Working,0,Psychology,Female,College and Graduate School of Arts & Sciences,1,0,49,3.95,0,0,0,0,0,1,3.0,1
6067,4.0,2024,Working,0,Psychology,Female,College and Graduate School of Arts & Sciences,1,0,49,4.52,0,0,0,0,0,1,3.0,1
6068,4.0,2024,Continuing Education,2,Statistics,Female,College and Graduate School of Arts & Sciences,0,2,49,,0,1,1,0,1,1,0.0,0
6069,4.0,2024,Still Looking,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,0,0,48,,0,1,0,1,0,1,0.0,0
6070,4.0,2024,Working,2,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,11,257,4.6,0,1,0,0,1,1,0.0,0
6071,4.0,2024,Working,2,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,11,257,3.38,0,1,0,0,1,1,0.0,0
6072,4.0,2024,Working,0,Education - Curriculum & Instruction,Female,School of Education and Human Development,1,0,0,4.0,0,0,0,0,0,0,0.0,0
6073,4.0,2024,Working,0,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,0,5,3.87,0,0,0,0,0,0,0.0,0
6074,4.0,2024,Working,0,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,0,5,3.56,0,0,0,0,0,0,0.0,0
6075,4.0,2024,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,4,465,,0,1,0,0,1,1,0.0,0
6076,4.0,2024,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,4,465,4.5,0,1,0,0,1,1,0.0,0
6077,4.0,2024,Still Looking,0,English,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,1,0,0,0.0,0
6078,4.0,2024,Still Looking,0,English,Male,College and Graduate School of Arts & Sciences,0,0,0,3.46,0,0,0,1,0,0,0.0,0
6079,4.0,2024,Working,0,Nursing,Female,School of Nursing,1,0,0,,0,0,0,0,0,0,0.0,0
6080,4.0,2024,Working,1,Education - Curriculum & Instruction,Female,School of Education and Human Development,1,1,5,4.0,0,1,0,0,0,0,0.0,0
6081,4.0,2024,Working,1,Computer Science,Female,College and Graduate School of Arts & Sciences,1,3,65,,0,1,0,0,1,1,0.0,0
6082,4.0,2024,Still Looking,2,Chemistry,Female,College and Graduate School of Arts & Sciences,0,0,353,,0,1,0,1,0,1,0.0,0
6083,4.0,2024,Still Looking,0,Economics,Male,College and Graduate School of Arts & Sciences,0,5,3,,0,0,0,1,1,0,0.0,0
6084,4.0,2024,Still Looking,0,Economics,Male,College and Graduate School of Arts & Sciences,0,5,3,3.8,0,0,0,1,1,0,0.0,0
6085,4.0,2024,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,119,,0,1,0,0,0,1,0.0,0
6086,4.0,2024,Not Seeking,2,History,Female,College and Graduate School of Arts & Sciences,0,0,4,4.63,0,1,0,0,0,0,0.0,0
6087,4.0,2024,Not Seeking,2,History,Female,College and Graduate School of Arts & Sciences,0,0,4,3.85,0,1,0,0,0,0,0.0,0
6088,4.0,2024,Still Looking,1,Education - Youth & Social Innovation,Female,School of Education and Human Development,0,0,92,,0,1,0,1,0,1,0.0,0
6089,4.0,2024,Working,2,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,1,1,1,,0,1,0,0,0,0,0.0,0
6090,4.0,2024,Continuing Education,2,Architecture,Female,School of Architecture,0,1,17,3.8,0,1,1,0,0,0,0.0,0
6091,4.0,2024,Still Looking,0,Biology,Male,College and Graduate School of Arts & Sciences,0,4,94,,0,0,0,1,1,1,0.0,0
6092,4.0,2024,Continuing Education,2,Architecture,Female,School of Architecture,0,0,0,,0,1,1,0,0,0,0.0,0
6093,4.0,2024,Working,0,Spanish,Female,College and Graduate School of Arts & Sciences,1,0,14,,0,0,0,0,0,0,0.0,0
6094,4.0,2024,Still Looking,0,Interdisciplinary (SCPS-BIS),Male,School of Continuing and Professional Studies,0,0,17,,0,0,0,1,0,0,0.0,0
6095,4.0,2024,Continuing Education,0,Applied Statistics,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
6096,4.0,2024,Still Looking,1,Astronomy,Female,College and Graduate School of Arts & Sciences,0,0,2,,0,1,0,1,0,0,0.0,0
6097,4.0,2024,Still Looking,0,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,106,3.98,0,0,0,1,0,1,0.0,0
6098,4.0,2024,Still Looking,0,African-American & African Studies,Male,College and Graduate School of Arts & Sciences,0,3,30,,0,0,0,1,1,0,0.0,0
6099,4.0,2024,Still Looking,2,Architecture,Male,School of Architecture,0,1,90,,1,1,0,1,0,1,0.0,0
6100,4.0,2024,Continuing Education,2,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,11,342,3.85,0,1,1,0,1,1,11.0,1
6101,4.0,2024,Continuing Education,2,Architecture - Urban & Environmental Planning,Female,School of Architecture,0,11,342,,0,1,1,0,1,1,11.0,1
6102,4.0,2024,Working,2,Architecture - Urban & Environmental Planning,Male,School of Architecture,1,1,20,,0,1,0,0,0,0,0.0,0
6103,4.0,2024,Working,0,American Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,10,,0,0,0,0,0,0,8.0,1
6104,4.0,2024,Still Looking,2,Architecture,Male,School of Architecture,0,0,49,4.2,0,1,0,1,0,1,0.0,0
6105,4.0,2024,Working,2,Architecture,Female,School of Architecture,1,0,0,3.85,0,1,0,0,0,0,1.0,1
6106,4.0,2024,Working,3,English,Female,College and Graduate School of Arts & Sciences,1,2,57,3.1,0,1,0,0,1,1,0.0,0
6107,4.0,2024,Still Looking,2,Engineering - Computer Science,Female,School of Engineering & Applied Science,0,26,88,,0,1,0,1,1,1,1.0,1
6108,4.0,2024,Working,3,Architecture,Female,School of Architecture,1,2,7,3.75,0,1,0,0,1,0,0.0,0
6109,4.0,2024,Working,1,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,11,134,,0,1,0,0,1,1,0.0,0
6110,4.0,2024,Continuing Education,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,8,,0,1,1,0,0,0,6.0,1
6111,4.0,2024,Continuing Education,0,Engineering - Biomedical Engineering,Male,School of Engineering & Applied Science,0,2,1,,0,0,1,0,1,0,0.0,0
6112,4.0,2024,Working,0,Biophysics,Female,School of Medicine,1,1,5,,0,0,0,0,0,0,0.0,0
6113,4.0,2024,Working,2,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,17,93,,0,1,0,0,1,1,5.0,1
6114,4.0,2024,Working,2,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
6115,4.0,2024,Still Looking,0,Education - Special Education,Female,School of Education and Human Development,0,0,1,,0,0,0,1,0,0,0.0,0
6116,4.0,2024,Working,3,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,19,147,,0,1,0,0,1,1,0.0,0
6117,4.0,2024,Continuing Education,0,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,2,25,,0,0,1,0,1,0,0.0,0
6118,4.0,2024,Continuing Education,2,Chemistry,Female,College and Graduate School of Arts & Sciences,0,1,29,,0,1,1,0,0,0,0.0,0
6119,4.0,2024,Still Looking,0,Economics,Male,College and Graduate School of Arts & Sciences,0,3,269,3.6,0,0,0,1,1,1,0.0,0
6120,4.0,2024,Still Looking,0,Economics,Male,College and Graduate School of Arts & Sciences,0,3,269,4.2,0,0,0,1,1,1,0.0,0
6121,4.0,2024,Still Looking,0,Education - Speech Communication Disorders,Female,School of Education and Human Development,0,0,24,,0,0,0,1,0,0,0.0,0
6122,4.0,2024,Still Looking,0,Interdisciplinary (SCPS-BIS),Female,School of Continuing and Professional Studies,0,0,0,4.0,0,0,0,1,0,0,0.0,0
6123,4.0,2024,Continuing Education,0,Education - Kinesiology,Male,School of Education and Human Development,0,0,0,4.0,0,0,1,0,0,0,1.0,1
6124,4.0,2024,Working,1,Nursing,Female,School of Nursing,1,0,0,,0,1,0,0,0,0,0.0,0
6125,4.0,2024,Working,0,Psychology,Female,College and Graduate School of Arts & Sciences,1,1,32,,0,0,0,0,0,0,0.0,0
6126,4.0,2024,Working,0,Psychology,Female,College and Graduate School of Arts & Sciences,1,1,32,4.59,0,0,0,0,0,0,0.0,0
6127,4.0,2024,Not Seeking,0,Engineering - Electrical Engineering,Male,School of Engineering & Applied Science,0,0,0,3.27,0,0,0,0,0,0,0.0,0
6128,4.0,2024,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,10,161,,0,1,0,0,1,1,0.0,0
6129,4.0,2024,Working,0,Environmental Sciences,Male,College and Graduate School of Arts & Sciences,1,0,1,,0,0,0,0,0,0,0.0,0
6130,4.0,2024,Continuing Education,1,Engineering - Aerospace Engineering,Male,School of Engineering & Applied Science,0,3,41,3.3,0,1,1,0,1,0,7.0,1
6131,4.0,2024,Continuing Education,0,Mathematics,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
6132,4.0,2024,Still Looking,3,Psychology,Female,College and Graduate School of Arts & Sciences,0,1,93,3.0,0,1,0,1,0,1,0.0,0
6133,4.0,2024,Working,2,Neuroscience - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,3,,0,1,0,0,0,0,2.0,1
6134,4.0,2024,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
6135,4.0,2024,Working,2,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,2,330,3.89,0,1,0,0,1,1,0.0,0
6136,4.0,2024,Working,2,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,2,330,,0,1,0,0,1,1,0.0,0
6137,4.0,2024,Military,1,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,0,1,,0,1,0,0,0,0,0.0,0
6138,4.0,2024,Working,3,Education - Early Childhood Development,Female,School of Education and Human Development,1,0,1,,0,1,0,0,0,0,0.0,0
6139,4.0,2024,Working,2,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,0,4,3.86,0,1,0,0,0,0,0.0,0
6140,4.0,2024,Working,2,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,0,4,3.98,0,1,0,0,0,0,0.0,0
6141,4.0,2024,Working,1,Music,Male,College and Graduate School of Arts & Sciences,1,0,20,,0,1,0,0,0,0,0.0,0
6142,4.0,2024,Working,1,Psychology,Female,College and Graduate School of Arts & Sciences,1,2,54,,0,1,0,0,1,1,6.0,1
6143,4.0,2024,Working,2,Education - Kinesiology,Female,School of Education and Human Development,1,2,0,3.89,0,1,0,0,1,0,4.0,1
6144,4.0,2024,Still Looking,2,Archaeology - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,32,,0,1,0,1,0,0,2.0,1
6145,4.0,2024,Still Looking,0,Cognitive Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,0,1,4.0,0,0,0,1,0,0,0.0,0
6146,4.0,2024,Working,3,Engineering - Biomedical Engineering,Male,School of Engineering & Applied Science,1,0,10,3.6,0,1,0,0,0,0,0.0,0
6147,4.0,2024,Still Looking,1,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,3,44,3.4,1,1,0,1,1,0,3.0,1
6148,4.0,2024,Still Looking,1,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,3,44,3.8,1,1,0,1,1,0,3.0,1
6149,4.0,2024,Working,2,Chemistry,Female,College and Graduate School of Arts & Sciences,1,3,77,,0,1,0,0,1,1,0.0,0
6150,4.0,2024,Still Looking,0,Engineering - Chemical Engineering,Female,School of Engineering & Applied Science,0,1,21,,0,0,0,1,0,0,0.0,0
6151,4.0,2024,Working,2,Computer Science,Female,College and Graduate School of Arts & Sciences,1,3,11,3.64,0,1,0,0,1,0,0.0,0
6152,4.0,2024,Still Looking,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,0,3,10,2.78,0,1,0,1,1,0,0.0,0
